220,221,광장,"square, plaza"
221,222,괜히,for no reason
222,223,괴로움,"agony, distress"
223,224,괴로워하다,to be distressed
224,225,괴롭다,to be painful
225,226,괴롭히다,"to harass, to bully"
226,227,굉장하다,"to be great, to be wonderful"
227,228,굉장히,"extremely, to a great extent"
228,229,교사,teacher
229,230,교외,suburbs
230,231,교육,education
231,232,교육자,educator
232,233,교육학,pedagogy
233,234,교재,teaching materials
234,235,교통수단,transportation
235,236,교통편,transportation
236,237,교포,overseas resident
237,238,교환,exchange
238,239,구두쇠,a stingy person
239,240,구르다,to roll
240,241,구매,purchase
241,242,구멍,hole
242,243,구별,distinction
243,244,구분,classification
244,245,구성,composition
245,246,구이,grill
246,247,구인,a job offer
247,248,구입,purchase
248,249,구조,structure
249,250,구조대,rescue team
250,251,구체적,being specific
251,252,국가,nation
252,253,국그릇,soup bowl
253,254,국내선,domestic flights
254,255,국문학,(the country's) literature
255,256,국물,soup bowl
256,257,국민,citizens
257,258,국악,traditional Korean music
258,259,국외,overseas resident
259,260,국제결혼,international marriage
260,261,국제선,international flights
261,262,국화,chrysanthemum
262,263,군대,army
263,264,군데,place
264,265,굵다,to be thick
265,266,궁금증,curiosity
266,267,궁금하다,to be curious
267,268,권하다,"to recommend, to offer"
268,269,귀걸이,earrings
269,270,귀국,return (to home country)
270,271,귀신,ghost
271,272,귀중하다,to be valuable
272,273,귀찮다,"to be bothersome, to be tedious"
273,274,귀하다,"to be noble, to be rare, to be fine"
274,275,규칙적,being regular
275,276,그네,swing
276,277,그녀,girlfriend
277,278,그늘,shade
278,279,그대로,as it is
279,280,그래도,(but) still
280,281,그래야,so that
281,282,그래프,graph
282,283,그러니,therefore
283,284,그러다가,and then
284,285,그러므로,hence
285,286,그러자,and then
286,287,그러하다,"so, as such, like that"
287,288,그루,"(how to count trees), stump"
288,289,그룹,group
289,290,그리,"so, very, that"
290,291,그리워하다,"to miss, to be nostalgic"
291,292,그리하여,then
292,293,그림책,picture book
293,294,그립다,"to be nostalgic, to be missed"
294,295,그만두다,to quit
295,296,그만큼,that much
296,297,그저,just
297,298,근데,by the way
298,299,근로자,"worker, laborer"
299,300,근무,work
300,301,근육,muscle
301,302,글쎄,oh well
302,303,글쓴이,author
303,304,글씨,letter
304,305,글자,letter
305,306,긁다,to scratch
306,307,금,gold
307,308,금메달,gold medal
308,309,금액,amount of money
309,310,금지,ban
310,311,급히,suddenly
311,312,긍정적,"being positive, being affirmative"
312,313,기계,machine
313,314,기념,commemoration
314,315,기념관,memorial hall
315,316,기념일,anniversary
316,317,기념품,souvenir
317,318,기능,function
318,319,기다,to crawl
319,320,기대,expectation
320,321,기도,prayer
321,322,기둥,pillar
322,323,기록,record
323,324,기본,basic
324,325,기본적,"being fundamental, being basic"
325,326,기부,donation
326,327,기쁨,"joy, happiness"
327,328,기술,"skill, technique"
328,329,기술자,technician
329,330,기억,memory
330,331,기억나다,"to remember, to recall"
331,332,기억력,memory
332,333,기업,"company, corporation"
333,334,기업인,entrepreneur
334,335,기운,"energy, qi"
335,336,기울이다,to tilt
336,337,기준,"standard, criteria"
337,338,기차역,train station
338,339,기차표,train ticket
339,340,기초,"basic, fundamental"
340,341,기행문,"travelogue, travel essay"
341,342,기호,symbol
342,343,기혼,married
343,344,기회,"opportunity, change"
344,345,기후,climate
345,346,긴장감,nervousness
346,347,길가,roadside
347,348,길거리,street
348,349,길이,lenth
349,350,김장,a custom/event to make Kimchi in winter
350,351,깊다,to be deep
351,352,깊이,depth
352,353,까다,to peel
353,354,까다롭다,to have a high standard
354,355,깔다,to lay
355,356,깜빡,"forgetfully, with a blink"
356,357,깨끗이,clearly
357,358,깨닫다,to realize
358,359,깨뜨리다,to break
359,360,깨소금,sesame salt
360,361,깨우다,to wake someone up
361,362,깻잎,sesame leaf
362,363,꺼지다,"to go out, to be extinguished"
363,364,껍질,"peel, skin"
364,365,꼬리,tail
365,366,꼬박꼬박,"properly (without failure), faithfully"
366,367,꼭대기,"summit, top"
367,368,꼴찌,the last place
368,369,꼼꼼하다,to be meticulous
369,370,꼼꼼히,"thoroughly, meticulously"
370,371,꽃병,flower vase
371,372,꽤,quite
372,373,꾸미다,to decorate
373,374,꾸준히,steadily
374,375,꾸짖다,to scold
375,376,꿀,honey
376,377,꿀벌,honey bee
377,378,꿈꾸다,to dream
378,379,끈,string
379,380,끊다,to cut
380,381,끊어지다,to be cut
381,382,끊임없다,"to be incessant, to be unceasing"
382,383,끌다,to pull
383,384,끝내,"finally, eventually"
384,385,끼어들다,to interrupt
385,386,나날이,day by day
386,387,나들이,picnic
387,388,나름,depends on
388,389,나머지,"remainder, surplus"
389,390,나물,(Korean style) seasoned vegetables
390,391,나뭇잎,leaf
391,392,나서다,"to go forward, to get involved"
392,393,나아가다,to move on
393,394,나아지다,to improve
394,395,나타내다,"to display, to reveal"
395,396,낙서,doodle
396,397,낙엽,fallen leaves
397,398,난로,"stove, fireplace"
398,399,난방,heater
399,400,날개,wings
400,401,날다,to fly
401,402,날로,day by day
402,403,날리다,to blow away
403,404,날씬하다,skinny
404,405,날아가다,to fly away
405,406,날아다니다,to fly around
406,407,날아오다,to fly in
407,408,날아오르다,"to fly up, to soar"
408,409,낡다,to be old
409,410,남녀노소,men and women of all ages
410,411,남녀평등,gender equality
411,412,남다,"to remain, to be left"
412,413,남부,southern
413,414,남성,male
414,415,남성복,men's clothing
415,416,낫다,to heal
416,417,낭비,waste (of use)
417,418,낯설다,to be unfamiliar
418,419,낳다,to give birth
419,420,내내,always
420,421,내려다보다,to look down
421,422,내복,underwear
422,423,내부,"inside, internal"
423,424,내성적,being shy
424,425,내용물,content (of a container)
425,426,내쫓다,to kick out
426,427,냇가,"stream, lake"
427,428,냉방병,excessive air conditioning syndrome
428,429,너그럽다,to be generous
429,430,너무나,"too~, very"
430,431,넉넉하다,"to be enough, to be rich"
431,432,널다,"to dry, to expose to the air"
432,433,넓히다,to widen
433,434,넘기다,to hand over
434,435,넘어가다,to move on to
435,436,넘치다,to overflow
436,437,네모나다,to be squared
437,438,네트워크,network
438,439,년대,age
439,440,노동,labor
440,441,노동자,laborer
441,442,노력,effort
442,443,노선,"route, line"
443,444,노약자,elderly and physically handicapped
444,445,노인,elderly
445,446,노처녀,an unmarried and old woman
446,447,노총각,unmarried and old man
447,448,노트북,laptop
448,449,녹다,to be melt
449,450,녹음,voice recording
450,451,녹음기,voice recorder
451,452,논문,(academic) paper
452,453,놀랍다,"to be amazing, to be remarkable"
453,454,놀리다,to make fun of
454,455,놀이,"play, game"
455,456,놀이터,playground
456,457,놈,guy
457,458,농담,joke
458,459,농민,farmer
459,460,농부,farmer
460,461,농사,agriculture
461,462,농약,pesticides
462,463,농작물,crops
463,464,농촌,rural
464,465,높이,height
465,466,높이다,to increase
466,467,높임말,honorifics
467,468,놓이다,to be placed
468,469,놓치다,"to miss, to lose"
469,470,눈길,"glance, attention"
470,471,눈높이,eye-level
471,472,눈병,eye disease
472,473,눈보라,snowstorm
473,474,눈사태,avalanche
474,475,눈썹,eyebrow
475,476,눈치,"wits, sense"
476,477,눌러쓰다,to wear deeply
477,478,느긋하다,"to be lazy, to be laid back"
478,479,느끼하다,to be greasy
479,480,늘리다,to increase (the number or volume)
480,481,늘어나다,"to stretch, to increase"
481,482,늘어서다,to line up
482,483,늙다,to get old
483,484,늦추다,to delay
484,485,다가오다,"to approach, to come closer"
485,486,다녀가다,to visit
486,487,다람쥐,squirrel
487,488,다루다,to deal with
488,489,다림질,ironing
489,490,다수,many
490,491,다양하다,to be varied
491,492,다음날,next day
492,493,다정하다,"to be compassionate, to be kind"
493,494,다투다,"to argue, to fight"
494,495,다행,"fortune, luck"
495,496,다행히,fortunately
496,497,단계,"stage, step"
497,498,단골,regular (customer)
498,499,단기간,short term
499,500,단단하다,"to be solid, to be hard, to be strong"
500,501,단발머리,(women's) short hairstyle
501,502,단백질,protein
502,503,단속,"control, regulate (illegal action)"
503,504,단순하다,to be simple
504,505,단순히,simply
505,506,단위,unit
506,507,단정하다,"to be neat, to be organized"
507,508,단체,group
508,509,단풍,"autumn leaves, maple"
509,510,달라지다,to change
510,511,달려가다,to run (to go)
511,512,달려오다,to run (to come)
512,513,달리,"besides, differently"
513,514,달리기,running
514,515,달밤,moonlit night
515,516,달아나다,to escape
516,517,달콤하다,to be sweet
517,518,닭갈비,Korean style chicken dish
518,519,담,"wall, fence, hedge"
519,520,담기다,to be put in (a container)
520,521,담다,to put in (a container)
521,522,담당,being in charge
522,523,담당자,person in charge
523,524,담백하다,"to be pure, to be innocent"
524,525,담뱃불,tobacco fire
525,526,담임,homeroom teacher
526,527,답,answer
527,528,답글,reply
528,529,답답하다,"to be stuffy, to be suffocating"
529,530,답변,answer
530,531,당기다,to pull
531,532,당분간,for a while (from now on)
532,533,당연하다,"to be natural,to be justifiable,to be fair"
533,534,당연히,of course
534,535,당장,"immediately, for now"
535,536,당하다,to be done
536,537,당황하다,"to be embarrassed, to be bewildered"
537,538,대개,"mostly, usually"
538,539,대기업,large company
539,540,대다,to touch
540,541,대단하다,to be great
541,542,대단히,greatly
542,543,대도시,big city
543,544,대량,"mass, a large amount"
544,545,대리,substitute
545,546,대문,"door, gate"
546,547,대신,in substitute
547,548,대여,rental
548,549,대여료,rental charge
549,550,대접,hospitality
550,551,대중,public
551,552,대중교통,public transportation
552,553,대중목욕탕,public bath
553,554,대책,countermeasures
554,555,대청소,housecleaning
555,556,대체로,"usually, in general"
556,557,대출,"loan, lend"
557,558,대통령,president (of a country)
558,559,대표,representative
559,560,대표적,"being representative, being typical"
560,561,대형,large size
561,562,댄스,dance
562,563,더구나,"furthermore, moreover"
563,564,더러워지다,to get dirty
564,565,더욱,even more
565,566,더위,"heat, hotness"
566,567,더하다,"to add on, to get worse"
567,568,덕,thanks (to someone)
568,569,던지다,to throw
569,570,덜,"less, not yet"
570,571,덜다,to cut back
571,572,데다,to get burned
572,573,데려오다,to bring
573,574,데치다,to boil quickly
574,575,도구,tool
575,576,도난,theft
576,577,도대체,how on earth
577,578,도둑,thief
578,579,도망가다,"to escape, to run away"
579,580,도서,books
580,581,도시락,lunchbox
581,582,도장,"seal, stamp"
582,583,도전,challenge
583,584,도중,on the way
584,585,독,poison
585,586,독감,"influenza, flu"
586,587,독립,independence
587,588,독방,"room to oneself, solitary confinement"
588,589,독신자,"an unmarried, single person"
589,590,독특하다,to be unique
590,591,돌,"stone, rock"
591,592,돌다,"to spin, to get around"
592,593,돌려받다,to get returned
593,594,돌려보내다,to return
594,595,돌려주다,to return
595,596,돌리다,to turn
596,597,돌보다,to take care
597,598,돌솥,stone pot
598,599,돌아다니다,to walk around
599,600,돌아보다,to look back
600,601,돌아서다,to turn back
601,602,돌잔치,1st birthday
602,603,동굴,cave
603,604,동료,colleague
604,605,동물원,zoo
605,606,동부,eastern part
606,607,동서양,eastern and western
607,608,동시,simultaneous
608,609,동양화,oriental painting
609,610,동영상,video
610,611,동일하다,being the same
611,612,동작,"motion, action"
612,613,동창,alumni
613,614,동창회,alumni association
614,615,동해안,east coast
615,616,동호회,club
616,617,동화,fairy tale
617,618,동화책,children's book
618,619,되도록,as much as possible
619,620,되돌리다,to regain
620,621,되돌아보다,"to look back, to think back"
621,622,되살아나다,to revive
622,623,두려움,fear
623,624,두려워하다,to fear
624,625,두세,"two, three"
625,626,두통,headache
626,627,두통약,headache pill/medicine
627,628,둔하다,to be dull
628,629,둘러보다,to look around
629,630,둥글다,to be round
630,631,뒤떨어지다,"to be inferior, to be behind"
631,632,뒤집다,to flip
632,633,뒤풀이,after-party
633,634,뒷모습,the back view
634,635,뒷문,back gate
635,636,뒷이야기,behind story
636,637,뒷자리,back seat
637,638,드디어,finally
638,639,드라이,dry
639,640,드림,dream
640,641,드물다,to be rare
641,642,든든하다,"to be reassuring, to be reliable"
642,643,들려주다,to tell (someone)
643,644,들르다,to stop by
644,645,들리다,to be heard
645,646,들어보다,to try hearing
646,647,들어주다,to listen (to someone)
647,648,들이다,"to spend (time, money)"
648,649,등록,register
649,650,등록금,"registration fee, tuition fee"
650,651,등록증,registration card
651,652,등불,"lights, lamp"
652,653,디스크,"disc, hernia"
653,654,디자이너,designer
654,655,디지털,digital
655,656,따다,"to pluck, to pick, to get"
656,657,따라다니다,to follow (after someone)
657,658,따라서,"therefore, hence"
658,659,따로따로,separately
659,660,따지다,to question closely
660,661,딱,"perfectly, just"
661,662,딱딱하다,"to be hard, to be stiff"
662,663,딴,"another, other"
663,664,땅,"land, ground"
664,665,땅콩,peanuts
665,666,때때로,sometimes
666,667,때로,now and then
667,668,떠오르다,to float
668,669,떨다,"to shiver, to shake"
669,670,떨리다,"to tremble, to be shaken"
670,671,떨어뜨리다,to drop
671,672,떼다,"to detach, to take away"
672,673,또박또박,"word by word, letter by letter"
673,674,또한,also
674,675,똑같이,"similarly, in the same manner"
675,676,똑똑하다,"to be clever, to be smart"
676,677,뚜렷하다,to be clear
677,678,뚫다,to make a hole
678,679,뚱뚱하다,to be fat
679,680,뛰어가다,to run
680,681,뛰어나다,to be superior
681,682,뛰어내리다,to jump off
682,683,뛰어넘다,to jump over
683,684,뛰어다니다,"to jump around, to run around"
684,685,뛰어오다,to run (to come)
685,686,뛰쳐나가다,"to rush out, to leap out"
686,687,뜨거워지다,to become hot
687,688,뜻밖에,unexpectedly
688,689,띠,zodiac
689,690,램프,lamp
690,691,레몬,lemon
691,692,레포츠,leisure sports
692,693,렌즈,lens
693,694,렌터카,car rental
694,695,로또,lottery
695,696,로봇,robot
696,697,로비,lobby
697,698,룸메이트,roommate
698,699,리듬,rhythm
699,700,리모컨,remote controller
700,701,마감일,"deadline, due date"
701,702,마네킹,mannequin
702,703,마당,garden
703,704,마디,section
704,705,마라톤,marathon
705,706,마련하다,"to provide, to prepare"
706,707,마루,indoor floor
707,708,마무리,conclusion
708,709,마술,magic
709,710,마스크,mask
710,711,마약,drug
711,712,마을,village
712,713,마음껏,as much as one wants
713,714,마음대로,as one wishes
714,715,마음먹다,to make up one's mind
715,716,마음씨,mindfulness
716,717,마주보다,to come face to face
717,718,마주치다,to meet (coincidentally)
718,719,마중,pick up
719,720,마찬가지,"being the same, in the same manner"
720,721,마치,"as if, just like"
721,722,마침,just happened to be
722,723,마침내,finally
723,724,마케팅,marketing
724,725,마트,supermarket
725,726,막,"insanely, do something without any order"
726,727,막내,the youngest
727,728,막다,to block
728,729,막대기,"rod, stick"
729,730,막차,last train
730,731,만남,"encounter, meeting"
731,732,만년필,fountain pen
732,733,만약,by any chance
733,734,만족,satisfaction
734,735,만족감,satisfaction (feeling)
735,736,만화책,cartoon book
736,737,맏딸,eldest daughter
737,738,맏아들,eldest son
738,739,말다툼,quarrel
739,740,말리다,to stop (conflict)
740,741,말투,the way one speaks
741,742,맛보다,to taste
742,743,망가뜨리다,"to break, to ruin"
743,744,망가지다,"to be broken, to be ruined"
744,745,망설이다,to hesitate
745,746,망하다,"to perish, to breakdown"
746,747,맞벌이,dual-income family
747,748,맞이,greeting
748,749,맞추다,to assemble
749,750,맡기다,to entrust
750,751,맡다,"to take over, to undertake"
751,752,매년,"annually, every year"
752,753,매달,"monthly, every month"
753,754,매력,attraction
754,755,매력적,being attractive
755,756,매연,soot
756,757,매운탕,spicy fish soup
757,758,매점,shop
758,759,매진,sold out
759,760,매체,medium
760,761,매콤하다,to be sweet and spicy
761,762,매표소,ticket office
762,763,맨발,barefoot
763,764,맨손,bare hands
764,765,맹인,blind person
765,766,맺다,to tie
766,767,머리카락,hair
767,768,머무르다,to stay
768,769,머지않다,to be not distant
769,770,먹을거리,food
770,771,먹이,(animal) feed
771,772,먹이다,to feed
772,773,먼지,dust
773,774,멀리,far away
774,775,멀티미디어실,multimedia room
775,776,멈추다,to stop
776,777,멋지다,"to be fantastic, to be amazing"
777,778,멍,bruise
778,779,메일,e-mail
779,780,멜로디,melody
780,781,멜론,melon
781,782,며느리,daughter-in-law
782,783,면,"side, noodles"
783,784,면세점,duty-free shop
784,785,면접,interview
785,786,면접관,interviewer
786,787,면접시험,interview test
787,788,면허증,license
788,789,명랑,"cheerfulness, brightness"
789,790,명랑하다,"to be cheerful, to be bright"
790,791,명사,noun
791,792,명소,famous place
792,793,명품,"masterpiece, designer goods"
793,794,몇몇,"some, few"
794,795,모국어,native language
795,796,모기,mosquito
796,797,모델,model
797,798,모래,sand
798,799,모범생,model student
799,800,모습,appearance
800,801,모음,vowel
801,802,모자라다,to be insufficient
802,803,모집,recruitment
803,804,모험심,adventurous mind
804,805,모형,"model, figure"
805,806,목마르다,to be thirsty
806,807,목사,pastor
807,808,목숨,life
808,809,목욕탕,public bath
809,810,목적지,destination
810,811,목표,"target, goal"
811,812,몰라보다,"to be unaware of, to not realize"
812,813,몰래,secretly
813,814,몰려들다,to gather
814,815,몰리다,to get crowded
815,816,몸무게,bodyweight
816,817,몸짓,gesture
817,818,몹시,"very, terribly"
818,819,못생기다,to be ugly
819,820,무게,weight
820,821,무관심,indifference
821,822,무너지다,"to collapse, to be pulled down"
822,823,무늬,pattern
823,824,무대,(performance) stage
824,825,무더위,extreme heat (in summer)
825,826,무덤,tomb
826,827,무덥다,to be hot and humid
827,828,무렵,around (the time)
828,829,무사히,safely
829,830,무서워하다,to be scared
830,831,무선,wireless
831,832,무소식,no news
832,833,무시,"disregard, neglect"
833,834,무인,"unmanned, no person"
834,835,무조건,absolutely
835,836,무지개,rainbow
836,837,무통장 입금,"electronic transfer, ATM deposit"
837,838,묵다,to stay (at a hotel)
838,839,묶다,"to bundle, to tie"
839,840,문구,stationery
840,841,문명,civilization
841,842,문법,grammar
842,843,문병,a visit to a sick person
843,844,문서,documents
844,845,문의,inquiry
845,846,문자,"SMS, short messages, letters"
846,847,문제점,problem
847,848,문학,literature
848,849,문화생활,cultural life
849,850,문화유산,cultural heritage
850,851,문화적,being cultural
851,852,묻히다,"to put on, to get buried"
852,853,물가,price
853,854,물고기,fish
854,855,물냉면,Korean cold noodle
855,856,물다,to bite
856,857,물러서다,"to step back, to withdraw"
857,858,물려주다,"to pass on, to leave"
858,859,물리다,"to be stung, to get bitten"
859,860,물방울,water drop
860,861,물약,liquid medicine
861,862,물음,question
862,863,물질,quality
863,864,물품,"product, goods"
864,865,뮤지컬,musical
865,866,미끄러지다,to slide
866,867,미끄럽다,to be slippery
867,868,미루다,"to procrastinate, to extend"
868,869,미소,smile
869,870,미역,seaweed
870,871,미역국,seaweed soup
871,872,미용사,barber
872,873,미인,beautiful woman
873,874,미치다,"to go mad, to be crazy"
874,875,미팅,blind date
875,876,미혼,"an unmarried, single person"
876,877,민박,"lodge, a local hotel"
877,878,민속,folklore
878,879,민속놀이,folk play
879,880,민요,folk song
880,881,민족,ethnic group
881,882,믿다,to believe in
882,883,믿음,"trust, faith"
883,884,믿음직스럽다,to be reliable
884,885,믿음직하다,to be trustworthy
885,886,밀다,to push
886,887,밀려오다,"to rush in, to be pushed into"
887,888,밀리미터,millimeter
888,889,밉다,"to hate, to be annoying"
889,890,및,and
890,891,밑줄,underline
891,892,바가지,gourd
892,893,바구니,basket
893,894,바깥,"outside, outdoor"
894,895,바느질,needlework
895,896,바늘,needle
896,897,바닥,"bottom, floor"
897,898,바닥나다,to run out
898,899,바닷물,seawater
899,900,바둑,game of go
900,901,바라보다,to look at
901,902,바보,"idiot, stupid"
902,903,바위,"rock, stone"
903,904,바이러스,virus
904,905,바퀴,wheels
905,906,바탕,"background, foundation"
906,907,박사,"doctoral degree, Ph.D."
907,908,박스,box
908,909,반가워하다,"to be pleased, to be glad"
909,910,반납,return
910,911,반납일,return date
911,912,반대,opposite
912,913,반대말,opposite word
913,914,반대쪽,opposite side
914,915,반드시,"without fail, certainly"
915,916,반말,casual talk
916,917,반복,repeat
917,918,반성,"introspection, self-contemplation"
918,919,반응,reaction
919,920,반짝반짝,"shiny, sparkly"
920,921,반짝이다,"to shine, to glitter"
921,922,반품,refund
922,923,반하다,to fall in love
923,924,받아들이다,to accept
924,925,발걸음,footsteps
925,926,발견,discovery
926,927,발급,issuance
927,928,발달,development
928,929,발레,ballet
929,930,발명,invention
930,931,발목,ankle
931,932,발생,occurrence
932,933,발자국,footprints
933,934,발표자,presenter
934,935,발표회,presentation
935,936,밝히다,"to reveal, to disclose"
936,937,밟다,to step on
937,938,밤새,"all night, during the night"
938,939,밤새우다,to stay up all night
939,940,밥그릇,rice bowl
940,941,밥맛,"appetite, the taste of rice"
941,942,밥상,table for having a meal
942,943,방금,just now
943,944,방문,visit
944,945,방송사,broadcasting company
945,946,방식,"method, style"
946,947,방청객,audience
947,948,방해,"interference, interruption"
948,949,방향,direction
949,950,밭,(farm) field
950,951,배경,background
951,952,배꼽,belly button
952,953,배낭,backpack
953,954,배낭여행,backpack trip
954,955,배려,consideration
955,956,배우자,spouse
956,957,배추,cabbage
957,958,배터리,battery
958,959,뱀,snake
959,960,뱉다,to spit out
960,961,버릇,"habit, manner"
961,962,버릇없다,to have bad manners
962,963,버섯,mushroom
963,964,버튼,button
964,965,번역,translation
965,966,번호표,number ticket
966,967,벌금,fine
967,968,벌리다,"to open, to spread"
968,969,벌집,honeycomb
969,970,범위,range
970,971,범인,"criminal, offender"
971,972,범죄,crime
972,973,법,law
973,974,법원,court of law
974,975,벗기다,to take off (clothes)
975,976,벗어나다,to get out
976,977,베개,pillow
977,978,벨,bell
978,979,벨트,belt
979,980,벼,rice plant
980,981,벼락,thunder
981,982,벼룩시장,flea market
982,983,벽걸이,wall-hanging
983,984,벽돌,brick
984,985,변경,"change, alter"
985,986,변기,toilet bowl
986,987,변명,excuse
987,988,변비,constipation
988,989,변하다,to change
989,990,변화,change
990,991,별명,nickname
991,992,별일,"something else, something that has changed"
992,993,병문안,a visit to a sick person
993,994,보고,report
994,995,보고서,(written) report
995,996,보고회,reporting/briefing session
996,997,보관,storage
997,998,보관실,storage room
998,999,보기,"example, sample"
999,1000,보너스,bonus
1000,1001,보람,the feeling of reward
1001,1002,보름,the fifteenth day of the calendar
1002,1003,보름달,full moon
1003,1004,보물,treasure
1004,1005,보살피다,to take care of
1005,1006,보약,"supplement, acupuncture medicine"
1006,1007,보증금,deposit
1007,1008,보충,replenishment
1008,1009,보험,insurance
1009,1010,보험금,insurance money
1010,1011,보험료,insurance fee
1011,1012,보호,protection
1012,1013,복,fortune
